,Brazil,China,Germany,Greece,India,US
2021-07-14,128407.0,3528.5,15788.98,871.07,52904.05,4374.3
2021-07-15,127468.0,3564.59,15629.66,863.78,53158.85,4360.03
2021-07-16,125960.0,3539.3,15540.31,866.81,53140.06,4327.16
2021-07-19,124395.0,3539.12,15133.2,833.16,52553.4,4258.63
2021-07-20,125401.0,3536.79,15216.27,838.83,52198.51,4323.21
2021-07-22,126147.0,3574.73,15514.54,858.13,52837.21,4367.48
2021-07-23,125053.0,3550.4,15669.29,864.44,52975.8,4411.8
2021-07-26,126004.0,3467.44,15618.98,869.9,52852.27,4422.23
2021-07-27,124612.0,3381.18,15519.13,876.35,52578.76,4401.46
2021-07-28,126286.0,3361.59,15570.36,877.99,52443.71,4400.65
2021-07-29,125675.0,3411.72,15640.47,882.74,52653.07,4419.15
2021-07-30,121801.0,3397.36,15544.39,888.26,52586.84,4395.26
2021-08-02,122516.0,3464.29,15568.73,897.45,52950.63,4387.11
2021-08-03,123577.0,3447.99,15555.08,895.19,53823.36,4423.15
2021-08-04,121801.0,3477.22,15692.13,895.71,54369.77,4402.68
2021-08-05,121633.0,3466.55,15744.67,903.33,54492.84,4429.1
2021-08-06,122810.0,3458.23,15761.45,893.47,54277.72,4436.52
2021-08-09,123019.0,3494.63,15745.41,893.07,54402.85,4432.35
2021-08-10,122202.0,3529.93,15770.71,897.15,54554.66,4436.75
2021-08-11,122056.0,3532.62,15826.09,900.1,54525.93,4447.7
2021-08-12,120701.0,3524.74,15937.51,893.98,54843.98,4460.84
2021-08-13,121194.0,3516.3,15977.44,895.29,55437.29,4468.0
2021-08-16,119180.0,3517.34,15925.73,898.9,55582.58,4479.66
2021-08-17,117904.0,3446.98,15921.95,899.88,55792.27,4448.08
2021-08-18,116643.0,3485.29,15965.97,898.58,55629.49,4400.27
2021-08-20,118053.0,3427.33,15808.04,883.11,55329.32,4441.67
2021-08-23,117472.0,3477.13,15852.79,897.44,55555.79,4479.54
2021-08-24,120211.0,3514.47,15905.85,907.56,55958.98,4486.23
2021-08-25,120818.0,3540.38,15860.66,914.43,55944.21,4496.19
2021-08-26,118724.0,3501.66,15793.62,915.75,55949.1,4469.91
2021-08-27,120678.0,3522.16,15851.75,914.39,56124.72,4509.37
2021-08-30,119740.0,3528.15,15887.31,929.26,56889.76,4528.79
2021-08-31,118781.0,3543.94,15835.09,923.15,57552.39,4522.68
2021-09-01,119396.0,3567.1,15824.29,918.06,57338.21,4524.09
2021-09-02,116677.0,3597.04,15840.59,917.06,57852.54,4536.95
2021-09-03,116933.0,3581.73,15781.2,915.05,58129.95,4535.43
2021-09-08,113413.0,3675.19,15610.28,905.48,58250.26,4514.07
2021-09-09,115361.0,3693.13,15623.15,899.22,58305.07,4493.28
2021-09-13,116404.0,3715.37,15701.42,905.37,58177.76,4468.73
2021-09-14,116181.0,3662.6,15722.99,906.81,58247.09,4443.05
2021-09-15,115063.0,3656.22,15616.0,904.1,58723.2,4480.7
2021-09-16,113794.0,3607.09,15651.75,909.16,59141.16,4473.76
2021-09-17,111439.0,3613.97,15490.17,912.81,59015.89,4432.99
2021-09-22,112282.0,3628.49,15506.74,894.3,58927.33,4395.64
2021-09-23,114064.0,3642.22,15643.97,886.72,59885.36,4448.98
2021-09-24,113283.0,3613.07,15531.75,873.1,60048.47,4455.48
2021-09-27,113583.0,3582.83,15573.88,875.43,60077.88,4443.11
2021-09-28,110124.0,3602.22,15248.56,860.03,59667.6,4352.63
2021-09-29,111107.0,3536.29,15365.27,866.35,59413.27,4359.46
2021-09-30,110979.0,3568.17,15260.69,865.34,59126.36,4307.54
2021-10-08,112833.0,3592.17,15206.13,892.6,60059.06,4391.36
2021-10-11,112180.0,3591.71,15199.14,884.05,60135.78,4361.19
2021-10-13,113456.0,3561.76,15249.38,884.11,60737.05,4363.8
2021-10-14,113185.0,3558.28,15462.72,888.59,61305.95,4438.23
2021-10-18,114428.0,3568.14,15474.47,891.3,61765.59,4486.48
2021-10-19,110673.0,3593.15,15515.83,898.96,61716.05,4519.63
2021-10-20,110786.0,3587.0,15522.92,908.13,61259.96,4536.19
2021-10-21,107735.0,3594.78,15472.56,905.53,60923.5,4549.78
2021-10-22,106296.0,3582.6,15542.98,905.04,60821.62,4544.9
2021-10-25,108715.0,3609.86,15599.23,901.15,60967.05,4566.48
2021-10-26,106420.0,3597.64,15757.06,902.09,61350.26,4574.79
2021-10-27,106363.0,3562.31,15705.81,906.57,61143.33,4551.68
2021-10-29,103501.0,3547.34,15688.77,898.06,59306.93,4605.38
2021-11-01,105551.0,3544.48,15806.29,905.16,60138.46,4613.67
2021-11-03,105617.0,3498.54,15959.98,908.12,59771.92,4660.57
2021-11-04,103412.0,3526.87,16029.65,908.62,60067.62,4680.06
2021-11-08,104781.0,3498.63,16046.52,921.26,60545.61,4701.7
2021-11-09,105535.0,3507.0,16040.47,920.52,60433.45,4685.25
2021-11-10,105968.0,3492.46,16067.83,918.06,60352.82,4646.71
2021-11-11,107595.0,3532.79,16083.11,917.8,59919.69,4649.27
2021-11-12,106335.0,3539.1,16094.07,913.94,60686.69,4682.85
2021-11-16,104404.0,3521.79,16247.86,909.99,60322.37,4700.9
2021-11-17,102948.0,3537.37,16251.13,917.87,60008.33,4688.67
2021-11-18,102426.0,3520.71,16221.73,923.07,59636.01,4706.64
2021-11-22,102122.0,3582.08,16115.69,911.43,58465.89,4682.95
2021-11-23,103654.0,3589.09,15937.0,894.94,58664.33,4690.7
2021-11-24,104514.0,3592.7,15878.39,889.58,58340.99,4701.46
2021-11-26,102224.0,3564.09,15257.04,858.93,57107.15,4594.62
2021-11-29,102814.0,3562.7,15280.86,871.34,57260.58,4655.27
2021-11-30,101915.0,3563.89,15100.13,867.71,57064.87,4567.0
2021-12-01,100775.0,3576.89,15472.67,877.24,57684.79,4513.04
2021-12-02,104466.0,3573.84,15263.11,876.89,58461.29,4577.1
2021-12-03,105070.0,3607.43,15169.98,879.23,57696.46,4538.43
2021-12-06,106859.0,3589.31,15380.79,878.34,56747.14,4591.67
2021-12-07,107558.0,3595.09,15813.94,891.84,57633.65,4686.75
2021-12-08,108096.0,3637.57,15687.09,892.92,58649.68,4701.21
2021-12-09,106291.0,3673.04,15639.26,898.29,58807.13,4667.45
2021-12-10,107758.0,3666.35,15623.31,898.63,58786.67,4712.02
2021-12-13,107383.0,3681.08,15621.72,887.96,58283.42,4669.15
2021-12-14,106760.0,3661.53,15453.56,885.4,58117.09,4634.09
2021-12-15,107431.0,3647.63,15476.35,883.36,57788.03,4709.84
2021-12-16,108326.0,3675.02,15636.4,892.83,57901.14,4668.67
2021-12-17,107201.0,3632.36,15531.69,887.5,57011.74,4620.64
2021-12-20,105020.0,3593.6,15239.67,876.93,55822.01,4568.02
2021-12-21,105500.0,3625.13,15447.44,881.19,56319.01,4649.23
2021-12-22,105244.0,3622.62,15593.47,884.03,56930.56,4696.56
2021-12-23,104891.0,3643.34,15756.31,890.73,57315.28,4725.78
2021-12-27,105554.0,3615.97,15835.25,885.91,57420.24,4791.19
2021-12-28,104864.0,3630.11,15963.7,889.29,57897.48,4786.36
2021-12-29,104107.0,3597.0,15852.25,893.61,57806.49,4793.06
2021-12-30,104822.0,3619.19,15884.86,890.76,57794.32,4778.73
2022-01-04,103514.0,3632.33,16152.61,908.08,59855.93,4793.54
2022-01-05,101006.0,3595.18,16271.75,905.7,60223.15,4700.58
2022-01-07,102719.0,3579.54,15947.74,906.48,59744.65,4677.02
2022-01-10,101945.0,3593.52,15768.27,918.41,60395.63,4670.29
2022-01-11,103779.0,3567.44,15941.81,934.61,60616.89,4713.07
2022-01-12,105686.0,3597.43,16010.32,950.38,61150.04,4726.35
2022-01-13,105530.0,3555.26,16031.59,955.76,61235.3,4659.02
2022-01-14,106928.0,3521.26,15883.24,949.39,61223.03,4662.85
2022-01-18,106668.0,3569.91,15772.56,944.64,60754.86,4577.34
2022-01-19,108013.0,3558.18,15809.72,951.65,60098.82,4532.76
2022-01-20,109102.0,3555.06,15912.33,957.6,59464.62,4482.73
2022-01-21,108942.0,3522.57,15603.88,942.46,59037.18,4397.93
2022-01-24,107937.0,3524.1,15011.13,914.84,57491.51,4410.13
2022-01-25,110204.0,3433.06,15123.87,913.36,57858.15,4356.45
2022-01-27,112612.0,3394.25,15524.27,934.58,57276.94,4326.5
2022-01-28,111910.0,3361.44,15318.95,924.42,57200.23,4431.85
2022-02-07,111996.0,3429.58,15206.64,938.09,57621.19,4483.87
2022-02-08,112234.0,3452.63,15242.38,942.06,57808.58,4521.54
2022-02-09,112461.0,3479.95,15482.01,960.32,58465.97,4587.18
2022-02-10,113368.0,3485.91,15490.44,964.05,58926.03,4504.06
2022-02-11,113572.0,3462.95,15425.12,971.09,58152.92,4418.64
2022-02-14,113899.0,3428.88,15113.97,950.7,56405.84,4401.67
2022-02-15,114828.0,3446.09,15412.71,961.85,58142.05,4471.07
2022-02-16,115181.0,3465.83,15370.3,963.6,57996.68,4475.01
2022-02-17,113528.0,3468.04,15267.63,955.37,57892.01,4380.26
2022-02-18,112880.0,3490.76,15042.51,955.93,57832.97,4348.87
2022-02-22,112892.0,3457.15,14693.0,944.18,57300.68,4304.74
2022-02-23,112008.0,3489.15,14631.36,949.22,57232.06,4225.5
2022-02-24,111592.0,3429.96,14052.1,888.31,54529.91,4288.7
2022-02-25,113142.0,3451.41,14567.23,927.25,55858.52,4384.62
2022-03-02,115174.0,3484.19,14000.11,852.1,55468.9,4386.54
2022-03-03,115166.0,3481.11,13698.4,854.62,55102.68,4363.49
2022-03-04,114474.0,3447.65,13094.54,821.74,54333.81,4328.87
2022-03-08,111203.0,3293.53,12831.51,789.66,53424.09,4170.62
2022-03-09,113900.0,3256.39,13847.93,822.97,54647.33,4277.88
2022-03-10,113663.0,3296.09,13442.1,803.47,55464.39,4259.52
2022-03-11,111713.0,3309.75,13628.11,827.96,55550.3,4204.31
2022-03-14,109928.0,3223.53,13929.11,830.02,56486.02,4173.11
2022-03-15,108959.0,3063.97,13917.27,825.16,55776.85,4262.45
2022-03-16,111112.0,3170.71,14440.74,871.99,56816.65,4357.95
2022-03-17,113076.0,3215.04,14388.06,862.09,57863.93,4411.67
2022-03-21,116155.0,3253.69,14326.97,859.32,57292.49,4461.18
2022-03-22,117272.0,3259.86,14473.2,867.54,57989.3,4511.61
2022-03-23,117457.0,3271.03,14283.65,854.88,57684.82,4456.23
2022-03-24,119053.0,3250.26,14273.79,843.11,57595.68,4520.16
2022-03-28,118738.0,3214.5,14417.37,861.98,57593.49,4575.52
2022-03-29,120014.0,3203.94,14820.33,889.97,57943.65,4631.6
2022-03-30,120260.0,3266.6,14606.05,884.7,58683.99,4602.45
2022-03-31,119999.0,3252.2,14414.75,879.45,58568.51,4530.41
2022-04-01,121570.0,3282.72,14446.48,890.7,59276.69,4545.86
2022-04-06,118228.0,3283.43,14151.69,884.2,59610.41,4481.15
2022-04-07,118862.0,3236.7,14078.15,890.85,59034.95,4500.21
2022-04-08,118322.0,3251.85,14283.67,906.26,59447.18,4488.28
2022-04-11,116953.0,3167.13,14192.78,917.52,58964.57,4412.53
2022-04-12,116147.0,3213.33,14124.95,921.37,58576.37,4397.45
2022-04-13,116782.0,3186.82,14076.44,924.2,58338.93,4446.59
2022-04-19,115057.0,3194.03,14153.46,926.41,56463.15,4462.21
2022-04-20,114344.0,3151.05,14362.03,940.69,57037.5,4459.45
2022-04-26,108213.0,2886.43,13756.4,938.93,57356.61,4175.2
2022-04-27,109349.0,2958.28,13793.94,918.56,56819.39,4183.96
2022-04-28,109919.0,2975.48,13979.84,925.07,57521.06,4287.5
2022-04-29,107876.0,3047.06,14097.88,922.43,57060.87,4131.93
2022-05-05,105304.0,3067.76,13902.52,888.47,55702.23,4152.38
2022-05-06,105135.0,3001.56,13674.29,866.75,54835.58,4123.34
2022-05-09,103250.0,3004.14,13380.67,859.18,54470.67,3991.24
2022-05-10,103110.0,3035.84,13534.74,860.85,54364.85,4001.05
2022-05-11,104397.0,3058.7,13828.64,862.66,54088.39,3935.18
2022-05-12,105688.0,3054.99,13739.64,846.46,52930.31,3930.08
2022-05-13,106924.0,3084.28,14027.93,867.03,52793.62,4023.89
2022-05-16,108233.0,3073.75,13964.38,859.38,52973.84,4008.01
2022-05-17,108789.0,3093.7,14185.94,867.8,54318.47,4088.85
2022-05-18,106247.0,3085.98,14007.76,866.73,54208.53,3923.68
2022-05-19,107005.0,3096.96,13882.3,851.2,52792.23,3900.79
2022-05-20,108488.0,3146.57,13981.91,860.06,54326.39,3901.36
2022-05-23,110346.0,3146.86,14175.4,859.79,54288.61,3973.75
2022-05-24,110581.0,3070.93,13919.75,863.41,54052.61,3941.48
2022-05-25,110580.0,3107.46,14007.93,873.37,53749.26,3978.73
2022-05-26,111890.0,3123.11,14231.29,887.32,54252.53,4057.84
2022-05-27,111942.0,3130.24,14462.19,891.41,54884.66,4158.24
2022-05-31,111351.0,3186.43,14388.35,890.7,55566.41,4132.15
2022-06-01,111360.0,3182.16,14340.47,899.97,55381.17,4101.23
2022-06-02,112393.0,3195.46,14485.17,890.28,55818.11,4176.82
2022-06-06,110186.0,3236.37,14653.81,900.28,55675.32,4121.43
2022-06-07,110070.0,3241.76,14556.62,891.81,55107.34,4160.68
2022-06-08,108368.0,3263.79,14445.99,893.82,54892.49,4115.77
2022-06-09,107094.0,3238.95,14198.8,886.64,55320.28,4017.82
2022-06-10,105481.0,3284.83,13761.83,862.55,54303.44,3900.86
2022-06-14,102063.0,3288.91,13304.39,822.84,52693.57,3735.48
2022-06-15,102807.0,3305.41,13485.29,838.94,52541.39,3789.99
2022-06-17,99825.0,3316.79,13126.26,825.41,51360.42,3674.84
2022-06-21,99685.0,3306.72,13292.4,840.69,52532.07,3764.79
2022-06-22,99522.0,3267.2,13144.28,836.48,51822.53,3759.89
2022-06-23,98080.0,3320.15,12912.59,836.23,52265.72,3795.73
2022-06-24,98672.0,3349.75,13118.13,834.83,52727.98,3911.74
2022-06-27,100764.0,3379.19,13186.07,823.18,53161.28,3900.11
2022-06-28,100591.0,3409.21,13231.82,823.92,53177.45,3821.55
2022-06-29,99622.0,3361.52,13003.35,822.15,53026.97,3818.83
2022-06-30,98542.0,3398.62,12783.77,810.42,53018.94,3785.38
2022-07-01,98954.0,3387.64,12813.03,805.79,52907.93,3825.33
2022-07-05,98295.0,3404.03,12401.2,779.68,53134.35,3831.39
2022-07-06,98719.0,3355.35,12594.52,779.2,53750.97,3845.08
2022-07-07,100730.0,3364.4,12843.22,795.24,54178.46,3902.62
2022-07-08,100289.0,3356.08,13015.23,802.16,54481.84,3899.38
2022-07-11,98212.0,3313.58,12832.44,789.58,54395.23,3854.43
2022-07-12,98271.0,3281.47,12905.48,794.6,53886.61,3818.8
2022-07-13,97881.0,3284.29,12756.32,803.28,53514.15,3801.78
2022-07-14,96121.0,3281.74,12519.66,796.41,53416.15,3790.38
2022-07-15,96551.0,3228.06,12864.72,794.62,53760.78,3863.16
2022-07-18,96916.0,3278.1,12959.81,804.24,54521.15,3830.85
2022-07-19,98245.0,3279.43,13308.41,806.11,54767.62,3936.69
2022-07-20,98287.0,3304.72,13281.98,815.32,55397.53,3959.9
2022-07-21,99033.0,3272.0,13246.64,826.11,55681.95,3998.95
2022-07-22,98925.0,3269.97,13253.68,829.97,56072.23,3961.63
2022-07-25,100270.0,3250.39,13210.32,828.89,55766.22,3966.84
2022-07-26,99772.0,3277.44,13096.93,829.26,55268.49,3921.05
2022-07-27,101438.0,3275.76,13166.38,834.85,55816.32,4023.61
2022-07-28,102597.0,3282.58,13282.11,839.52,56857.79,4072.43
2022-07-29,103165.0,3253.24,13484.05,851.05,57570.25,4130.29
2022-08-01,102225.0,3259.96,13479.63,863.81,58115.5,4118.63
2022-08-02,103362.0,3186.27,13449.2,869.82,58136.36,4091.19
2022-08-03,103775.0,3163.67,13587.56,870.24,58350.53,4155.17
2022-08-04,105892.0,3189.04,13662.68,867.51,58298.8,4151.94
2022-08-05,106472.0,3227.03,13573.93,849.23,58387.93,4145.19
2022-08-08,108402.0,3236.93,13687.69,860.32,58853.07,4140.06
2022-08-10,110236.0,3230.02,13700.93,875.47,58817.29,4210.24
2022-08-11,109718.0,3281.67,13694.51,882.77,59332.6,4207.27
2022-08-12,112764.0,3276.89,13795.85,878.76,59462.78,4280.15
2022-08-16,113512.0,3277.88,13910.12,893.23,59842.21,4305.2
2022-08-17,113708.0,3292.53,13626.71,894.37,60260.13,4274.04
2022-08-18,113813.0,3277.54,13697.41,897.63,60298.0,4283.74
2022-08-19,111496.0,3258.08,13544.52,899.16,59646.15,4228.48
2022-08-22,110501.0,3277.79,13230.57,896.41,58773.87,4137.99
2022-08-23,112857.0,3276.22,13194.23,891.46,59031.3,4128.73
2022-08-24,112898.0,3215.2,13220.06,892.37,59085.43,4140.77
2022-08-25,113532.0,3246.25,13271.96,896.12,58774.72,4199.12
2022-08-26,112299.0,3236.22,12971.47,893.74,58833.87,4057.66
2022-08-29,112323.0,3240.73,12892.99,868.25,57972.62,4030.61
2022-08-30,110431.0,3227.22,12961.14,855.7,59537.07,3986.16
2022-09-01,110405.0,3184.98,12630.23,843.17,58766.59,3966.85
2022-09-02,110864.0,3186.48,13050.27,844.78,58803.33,3924.26
2022-09-06,109764.0,3243.45,12871.44,834.91,59196.99,3908.19
2022-09-08,109916.0,3235.59,12904.32,825.96,59688.22,4006.18
2022-09-09,112300.0,3262.05,13088.21,841.91,59793.14,4067.36
2022-09-13,110794.0,3263.8,13188.95,840.81,60571.08,3932.69
2022-09-14,110547.0,3237.54,13028.0,836.63,60346.97,3946.01
2022-09-15,109954.0,3199.92,12956.66,839.23,59934.01,3901.35
2022-09-16,109280.0,3126.4,12741.26,836.17,58840.79,3873.33
2022-09-19,111824.0,3115.6,12803.24,833.36,59141.23,3899.89
2022-09-20,112517.0,3122.41,12670.83,833.86,59719.74,3855.93
2022-09-21,111936.0,3117.18,12767.15,826.32,59456.78,3789.93
2022-09-22,114070.0,3108.91,12531.63,817.61,59119.72,3757.99
2022-09-23,111716.0,3088.37,12284.19,798.11,58098.92,3693.23
2022-09-26,109114.0,3051.23,12227.92,792.73,57145.22,3655.04
2022-09-27,108376.0,3093.86,12139.68,798.41,57107.52,3647.29
2022-09-28,108451.0,3045.07,12183.28,791.42,56598.28,3719.04
2022-09-29,107664.0,3041.2,11975.55,788.46,56409.96,3640.47
2022-09-30,110037.0,3024.39,12114.36,792.9,57426.92,3585.62
2022-10-10,115941.0,2974.15,12272.94,814.61,57991.11,3612.39
2022-10-11,114827.0,2979.79,12220.25,808.98,57147.32,3588.84
2022-10-13,114300.0,3016.36,12355.58,816.02,57235.33,3669.91
2022-10-14,112072.0,3071.99,12437.81,832.32,57919.97,3583.07
2022-10-17,113624.0,3084.94,12649.03,842.64,58410.98,3677.95
2022-10-18,115743.0,3080.96,12765.61,851.04,58960.6,3719.98
2022-10-19,116274.0,3044.38,12741.41,848.17,59107.19,3695.16
2022-10-20,117171.0,3035.05,12767.41,854.8,59202.9,3665.78
2022-10-21,119929.0,3038.93,12730.9,854.99,59307.15,3752.75
2022-10-24,116013.0,2977.56,12931.45,866.25,59831.66,3797.34
2022-10-25,114626.0,2976.28,13052.96,863.35,59543.96,3859.11
2022-10-27,114641.0,2982.9,13211.23,860.76,59756.84,3807.3
2022-10-31,116037.0,2893.48,13253.74,874.27,60746.59,3871.98
2022-11-01,116929.0,2969.2,13338.74,868.25,61121.35,3856.1
2022-11-03,116896.0,2997.81,13130.19,861.76,60836.41,3719.89
2022-11-04,118155.0,3070.8,13459.85,879.1,60950.36,3770.55
2022-11-07,115342.0,3077.82,13533.52,885.3,61185.15,3806.8
2022-11-09,113580.0,3048.17,13666.32,891.8,61033.55,3748.57
2022-11-10,109775.0,3036.13,14146.09,898.94,60613.7,3956.37
2022-11-11,112253.0,3087.29,14224.86,897.78,61795.04,3992.93
2022-11-14,113161.0,3083.4,14313.3,900.3,61624.15,3957.25
2022-11-16,110243.0,3119.98,14234.03,887.09,61980.72,3958.79
2022-11-17,109703.0,3115.43,14266.38,883.28,61750.6,3946.56
2022-11-18,108870.0,3097.24,14431.86,889.9,61663.48,3965.34
2022-11-21,109748.0,3085.04,14379.93,891.81,61144.84,3949.94
2022-11-22,109037.0,3088.94,14422.35,900.07,61418.96,4003.58
2022-11-23,108841.0,3096.91,14427.59,906.4,61510.58,4027.26
2022-11-25,108977.0,3101.69,14541.38,917.64,62293.64,4026.12
2022-11-28,108782.0,3078.55,14383.36,907.06,62504.8,3963.94
2022-11-29,110910.0,3149.75,14355.45,911.91,62681.84,3957.63
2022-11-30,112486.0,3151.34,14397.04,912.33,63099.65,4080.11
2022-12-01,110926.0,3165.47,14490.3,922.42,63284.19,4076.57
2022-12-02,111924.0,3156.14,14529.39,903.97,62868.5,4071.7
2022-12-05,109401.0,3211.81,14447.61,903.25,62834.6,3998.84
2022-12-06,110189.0,3212.53,14343.19,904.09,62626.36,3941.26
2022-12-07,109069.0,3199.62,14261.19,910.29,62410.68,3933.92
2022-12-08,107249.0,3197.35,14264.56,915.4,62570.68,3963.51
2022-12-09,107520.0,3206.95,14370.72,915.99,62181.67,3934.38
2022-12-12,105343.0,3179.04,14306.63,912.94,62130.57,3990.56
2022-12-13,103540.0,3176.33,14497.89,920.53,62533.3,4019.65
2022-12-14,103746.0,3176.53,14460.2,923.63,62677.91,3995.32
2022-12-15,103738.0,3168.65,13986.23,917.1,61799.03,3895.75
2022-12-16,102856.0,3167.86,13893.07,911.85,61337.81,3852.36
2022-12-19,104740.0,3107.11,13942.87,916.48,61806.19,3817.66
2022-12-20,106864.0,3073.77,13884.66,915.51,61702.29,3821.62
2022-12-21,107433.0,3068.41,14097.82,923.86,61067.24,3878.44
2022-12-22,107552.0,3054.43,13914.07,924.2,60826.22,3822.39
2022-12-23,109698.0,3045.87,13940.93,921.25,59845.29,3844.82
2022-12-27,108578.0,3095.57,13995.1,923.26,60927.43,3829.25
2022-12-28,110237.0,3087.4,13925.6,923.79,60910.28,3783.22
2022-12-29,109735.0,3073.7,14071.72,920.82,61133.88,3849.28
2023-01-03,104166.0,3116.51,14181.67,943.82,61294.2,3824.14
2023-01-04,105334.0,3123.52,14490.78,946.1,60657.45,3852.97
2023-01-05,107641.0,3155.22,14436.31,951.45,60353.27,3808.1
2023-01-09,109130.0,3176.08,14792.83,962.84,60747.31,3892.09
2023-01-10,110817.0,3169.51,14774.6,962.22,60115.48,3919.25
2023-01-11,112517.0,3161.84,14947.91,963.7,60105.5,3969.61
2023-01-12,111850.0,3163.45,15058.3,964.26,59958.03,3983.17
2023-01-13,110916.0,3195.31,15086.52,968.38,60261.18,3999.09
2023-01-17,111439.0,3224.24,15187.07,987.01,60655.72,3990.97
2023-01-18,112228.0,3224.41,15181.8,989.58,61045.74,3928.86
2023-01-19,112922.0,3240.28,14920.36,967.76,60858.43,3898.85
2023-01-20,112041.0,3264.81,15033.56,979.06,60621.77,3972.61
2023-01-30,112273.0,3269.32,15126.08,1024.75,59500.41,4017.77
2023-01-31,113431.0,3255.67,15128.27,1022.82,59549.9,4076.6
2023-02-01,112074.0,3284.92,15180.74,1027.25,59708.08,4119.21
2023-02-02,110141.0,3285.67,15509.19,1029.68,59932.24,4179.76
2023-02-03,108523.0,3263.41,15476.43,1033.44,60841.88,4136.48
2023-02-06,108722.0,3238.7,15345.91,1033.02,60506.9,4111.08
2023-02-07,107830.0,3248.09,15320.88,1041.51,60286.04,4164.0
2023-02-08,109951.0,3232.11,15412.05,1064.43,60663.79,4117.86
2023-02-09,108008.0,3270.38,15523.42,1074.87,60806.22,4081.5
2023-02-10,108078.0,3260.67,15307.98,1068.12,60682.7,4090.46
2023-02-13,108836.0,3284.16,15397.34,1092.91,60431.84,4137.29
2023-02-14,107849.0,3293.28,15380.56,1093.97,61032.26,4136.13
2023-02-15,109600.0,3280.49,15506.34,1093.15,61275.09,4147.6
2023-02-16,109941.0,3249.03,15533.64,1091.62,61319.51,4090.41
2023-02-17,109177.0,3224.02,15482.0,1102.76,61002.57,4079.09
2023-02-22,107152.0,3291.15,15399.89,1101.3,59744.98,3991.05
2023-02-23,107593.0,3287.48,15475.69,1119.25,59605.8,4012.32
2023-02-24,105798.0,3267.16,15209.74,1113.36,59463.93,3970.04
2023-02-28,104932.0,3279.61,15365.14,1129.25,58962.12,3970.15
2023-03-01,104385.0,3312.35,15305.02,1133.11,59411.08,3951.39
2023-03-02,103326.0,3310.65,15327.64,1118.79,58909.35,3981.35
2023-03-03,103866.0,3328.39,15578.39,1114.68,59808.97,4045.64
2023-03-06,104700.0,3322.03,15653.58,1082.1,60224.46,4048.42
2023-03-08,106540.0,3283.25,15631.87,1076.36,60348.09,3992.01
2023-03-09,105071.0,3276.09,15633.21,1083.22,59806.28,3918.32
2023-03-10,103618.0,3230.08,15427.97,1056.26,59135.13,3861.59
2023-03-13,103121.0,3268.7,14959.47,1049.55,58237.85,3855.76
2023-03-14,102932.0,3245.31,15232.83,1074.07,57900.19,3920.56
2023-03-15,102675.0,3263.31,14735.26,1025.22,57555.9,3891.93
2023-03-16,103435.0,3226.89,14967.1,1031.91,57634.84,3960.28
2023-03-17,101982.0,3250.55,14768.2,1020.19,57989.9,3916.64
2023-03-20,100923.0,3234.91,14933.38,1027.47,57628.95,3951.57
2023-03-21,100998.0,3255.65,15195.34,1049.7,58074.68,4002.87
2023-03-22,100221.0,3265.75,15216.19,1044.96,58214.59,3936.97
2023-03-23,97926.0,3286.65,15210.39,1052.43,57925.28,3948.72
2023-03-24,98829.0,3265.65,14957.23,1021.16,57527.1,3970.99
2023-03-27,99670.0,3251.4,15127.68,1035.72,57653.86,3977.53
2023-03-28,101185.0,3245.38,15142.02,1023.44,57613.72,3971.27
2023-03-29,101793.0,3240.06,15328.78,1030.65,57960.09,4027.81
2023-03-31,101882.0,3272.86,15628.84,1054.59,58991.52,4109.31
2023-04-03,101506.0,3296.4,15580.92,1068.24,59106.44,4124.51
2023-04-06,100822.0,3312.63,15597.89,1074.0,59832.97,4105.02
2023-04-11,106214.0,3313.57,15655.17,1092.75,60157.72,4108.94
2023-04-12,106890.0,3327.18,15703.6,1095.91,60392.77,4091.95
2023-04-13,106458.0,3318.36,15729.46,1102.79,60431.0,4146.22
2023-04-18,106163.0,3393.33,15882.67,1120.29,59727.01,4154.87
2023-04-19,103913.0,3370.13,15895.2,1111.11,59567.8,4154.52
2023-04-20,104367.0,3367.03,15795.97,1106.57,59632.35,4129.79
2023-04-24,103947.0,3275.41,15863.95,1105.42,60056.1,4137.04
2023-04-25,103220.0,3264.87,15872.13,1090.53,60130.71,4071.63
2023-04-26,102312.0,3264.1,15795.73,1096.42,60300.58,4055.99
2023-04-27,102923.0,3285.88,15800.45,1096.01,60649.38,4135.35
2023-04-28,104432.0,3323.27,15922.38,1085.11,61112.44,4169.48
